label,session_id,user_id,handedness,norm_x0,norm_y0,norm_z0,norm_x1,norm_y1,norm_z1,norm_x2,norm_y2,norm_z2,norm_x3,norm_y3,norm_z3,norm_x4,norm_y4,norm_z4,norm_x5,norm_y5,norm_z5,norm_x6,norm_y6,norm_z6,norm_x7,norm_y7,norm_z7,norm_x8,norm_y8,norm_z8,norm_x9,norm_y9,norm_z9,norm_x10,norm_y10,norm_z10,norm_x11,norm_y11,norm_z11,norm_x12,norm_y12,norm_z12,norm_x13,norm_y13,norm_z13,norm_x14,norm_y14,norm_z14,norm_x15,norm_y15,norm_z15,norm_x16,norm_y16,norm_z16,norm_x17,norm_y17,norm_z17,norm_x18,norm_y18,norm_z18,norm_x19,norm_y19,norm_z19,norm_x20,norm_y20,norm_z20,thumb_mcp_angle,thumb_ip_angle,index_pip_angle,index_dip_angle,middle_pip_angle,middle_dip_angle,ring_pip_angle,ring_dip_angle,pinky_pip_angle,pinky_dip_angle
fist,20260811_001839,labib_109,Right,0.0,0.0,0.0,-0.03571154300867615,-0.38870754299482874,0.057934575109561355,-0.18609149731027289,-0.6609886831070163,0.05534693985743778,-0.3738667567177604,-0.7327739190726519,0.035529719833529795,-0.5182093789622553,-0.665649395484928,0.01115760088312646,-0.24324738858355216,-0.954440769744194,0.02206923563450286,-0.5988441814083533,-0.8008262090722127,-0.007939096698480098,-0.6107565835327416,-0.6209906425173565,-0.02799134722694302,-0.5477626346939481,-0.5494325937863584,-0.038225275210817984,-0.34120608674884634,-0.850916188819239,-0.028815801981984482,-0.6706819199144868,-0.6568549387792045,-0.030838619555555426,-0.6558302446002946,-0.48608968453720597,-0.02444992594038347,-0.5726024198960312,-0.4299633951778781,-0.0282450637090097,-0.4302154278211642,-0.6724521297195712,-0.07498562611999222,-0.7131326522134641,-0.4984040097126115,-0.07329503281345484,-0.6938160627006273,-0.3373742703705777,-0.05669086794062433,-0.6153012484258135,-0.28914268629266604,-0.05769416107180694,-0.5024468586976724,-0.452006078139646,-0.11766187779052656,-0.7193428796863053,-0.3161536330282906,-0.12675754673443296,-0.6970484708146912,-0.19078513241075562,-0.11035832453155246,-0.6389901186383837,-0.14245682505473087,-0.09532627717401869,0.7754257923125122,0.7467714526638015,0.6524251166241987,0.7507418102970356,0.641642378040085,0.715535548712541,0.6369674075273076,0.7115749614167322,0.6194110080574611,0.7790139523054911
fist,20260811_001839,labib_109,Right,0.0,0.0,0.0,-0.07932814483450072,-0.4125761883013131,0.09385997692540185,-0.2336266453937418,-0.6660144651273594,0.10129819024033358,-0.3929454611253373,-0.6999387997991469,0.0856229980392316,-0.523328774292705,-0.6132924708342443,0.06558943073872281,-0.281578511251978,-0.9477002556628231,0.042566520529038,-0.5734887971782722,-0.8186733789924443,0.02974051176614785,-0.5391114616682148,-0.6297473561856703,0.016920830149361646,-0.4454106562504397,-0.561898094684137,0.008178343439482276,-0.3998004790391809,-0.8354754662935507,-0.026867454362494544,-0.6461751009639972,-0.6460830204014472,-0.008176935237631118,-0.6048093146134425,-0.48721730420111453,0.0007647968671807842,-0.5032046808442868,-0.4523328840925758,-0.004682955393306376,-0.5010800180891077,-0.6451957703935941,-0.08550877063861867,-0.7198529732512686,-0.48265038463900206,-0.052702337667841104,-0.6632523443298307,-0.3311826952004785,-0.020599462371532914,-0.5657162305076975,-0.32108699416562664,-0.019412759317717406,-0.5830914280196606,-0.4184965835706221,-0.13868498709579302,-0.7618283862201226,-0.29915484508385276,-0.1194832413508944,-0.6937533151504057,-0.1767117779823144,-0.0761144375274524,-0.6049825208163103,-0.1528478122538536,-0.044893689455824996,0.7383414432584263,0.7479966090108184,0.5758275528461979,0.7574149359094824,0.6282166055579336,0.6847227344037312,0.5948830534297541,0.6444674904434124,0.5330308985703263,0.7580676120461595
fist,20260811_001839,labib_109,Right,0.0,0.0,0.0,-0.05688918342126759,-0.20943855970203162,0.012669561220441366,-0.17808360782874189,-0.3513391955442437,-0.006837187514170805,-0.3279425350494201,-0.39229619161436463,-0.03350779650861531,-0.43730996881347706,-0.38249485298082925,-0.062225588106821446,-0.1161488183795437,-0.5397631205570166,-0.016821200335212595,-0.2513555483413845,-0.7024478874633546,-0.049826410708788814,-0.3172697676694454,-0.8192757123745887,-0.0706350305224858,-0.36654421913917107,-0.9260273097740747,-0.09010414512243818,-0.16728636539094505,-0.5048046958495774,-0.041612900895686054,-0.359021306273453,-0.439405944839007,-0.08562518738077063,-0.34230243035636865,-0.336532502468516,-0.092336441746266,-0.29253519406868933,-0.3097308368427789,-0.09518356325745155,-0.2246748441562294,-0.424959707555462,-0.06470919232844956,-0.38232568264487665,-0.32965180649514864,-0.0979790720565648,-0.34493030602707186,-0.23884185221085305,-0.08567162009095566,-0.2910321926233038,-0.22810713149159698,-0.0780821164279074,-0.2815110132938417,-0.3272584131043946,-0.08795456059857255,-0.3975371134241833,-0.22890306913821132,-0.1120789855231511,-0.3618814423779092,-0.14448727818118334,-0.10577487801423209,-0.31784760269295154,-0.12506792906071004,-0.0981110264687332,0.8106306464961551,0.8859366978481863,0.9434691045033925,0.9742622450256267,0.5564205235596769,0.7090123028700082,0.5404812425510767,0.6898137771526212,0.5915725672340555,0.7594436628155747
fist,20260811_001839,labib_109,Right,0.0,0.0,0.0,-0.06320518861669282,-0.19530500181301327,0.016422159462984132,-0.18085372372573805,-0.35146673002507134,7.313724128483174e-05,-0.3216794358179936,-0.40022293175629964,-0.025226200234366173,-0.4264611543586042,-0.3943515361828985,-0.051106324103671205,-0.1245083933302789,-0.5542723628323772,-0.0026177686047925736,-0.24196045788405665,-0.7145366788199766,-0.03207282437847454,-0.30373197470107555,-0.8307261479759459,-0.052673601608931656,-0.34961224082616565,-0.9340430725589538,-0.07303984987071101,-0.16062594400672142,-0.5238805254808722,-0.03293443260938936,-0.36102505117885614,-0.46794694314414415,-0.07432135961680045,-0.35298202588925154,-0.372556956292332,-0.07968952015916987,-0.3086653617998506,-0.3563504266845769,-0.08200176045316228,-0.2043861801897199,-0.4447276175942912,-0.06215779880413737,-0.37860439253818856,-0.3678411856322023,-0.09182512711640813,-0.3482992389885218,-0.2885015447980493,-0.07479437942395364,-0.29955659353467334,-0.2955395439600648,-0.06502861500622983,-0.2501379958132977,-0.3467834180572599,-0.09230283672726762,-0.3797910918760176,-0.27100420937019143,-0.1142211892489829,-0.34586617359904326,-0.19686645584700482,-0.10390397909546048,-0.2986256495989637,-0.18796895548212258,-0.0936264234399432,0.8112669849996202,0.8765028572421466,0.9546759750109998,0.9766283138312354,0.5621468772965099,0.6389254822999699,0.5060098260059148,0.5802666502936932,0.5253822006619648,0.6993925419067245
fist,20260811_001839,labib_109,Right,0.0,0.0,0.0,-0.08288110498817036,-0.18930994341619645,0.02937251015679289,-0.20085865450038717,-0.3433595800992727,0.015794416492485357,-0.3365632067127413,-0.40508015426645755,-0.010693352702772182,-0.4392888450074295,-0.41401803228239586,-0.03835279418528488,-0.13381851629750127,-0.559265818507619,0.016066519270729475,-0.24931897252001775,-0.7245307224079047,-0.005949122025946593,-0.3125913284798229,-0.8343806491555668,-0.021142463257486668,-0.35883798149060003,-0.9326285786207413,-0.0379372821853052,-0.16307159059686402,-0.5349220331143156,-0.0200438211825219,-0.3573169417354587,-0.47606194595695633,-0.057566755279052285,-0.3506900070206135,-0.3721556704368551,-0.06332619854986656,-0.3082739072038625,-0.3441667849779452,-0.06502008481495748,-0.2041646865743265,-0.45712027531084787,-0.054128776712080565,-0.37276698419298737,-0.370606557720357,-0.07990938297645517,-0.343877333204907,-0.2815516890132329,-0.0667321243723349,-0.29570403619256064,-0.27805396007923094,-0.05904694863710909,-0.2505001340282405,-0.36292047640573266,-0.08797942399832889,-0.3716024090863812,-0.2789091130039559,-0.10536686421278534,-0.34274092638380477,-0.19910078190147357,-0.0978706209373527,-0.3005933070277035,-0.1808137021743358,-0.08978376711901286,0.8415505606434647,0.8908918039209156,0.9721593397765338,0.9717644223581499,0.5753081476443596,0.7061708600590644,0.544042369461084,0.6276065591994154,0.5783060520270609,0.7417427181496159
fist,20260811_001839,labib_109,Right,0.0,0.0,0.0,-0.08488635825721459,-0.1863254189888894,0.02895149146398835,-0.20194664644015903,-0.34079403213938686,0.014845894727488484,-0.33814381467690463,-0.398506352340851,-0.012115466420701462,-0.44388470581651457,-0.4094985345543016,-0.03981727133398833,-0.1359518637066834,-0.5629266168631065,0.014111426055835688,-0.25282909729245523,-0.7241875788552771,-0.007602935505044346,-0.3159662575359066,-0.8330195534204357,-0.023245370392782773,-0.36263020951143404,-0.9310353889613502,-0.04089542335372947,-0.16455035456465616,-0.536869856141652,-0.0228479793043652,-0.35695883320555266,-0.47504733489187057,-0.05944725352456383,-0.3470456024544746,-0.37380819403598986,-0.06500576037450213,-0.30359003286479597,-0.3487467689994725,-0.06762889153627707,-0.2036323215635019,-0.4571650231202449,-0.057653511522862945,-0.3725574157040665,-0.3712694958596733,-0.08129195828467795,-0.3429888870790889,-0.28506091870828465,-0.06533347855715375,-0.2960282767475846,-0.2838892555878722,-0.05718364059677397,-0.24751122859633123,-0.3600317248698917,-0.09268371376883972,-0.36943743390784617,-0.27839970214533166,-0.1091153450981397,-0.34042024829578127,-0.20064271405595102,-0.09967722014193586,-0.2988361087661729,-0.18303072048605082,-0.09085072801663861,0.8319118949100989,0.9046572964827065,0.9675604968290914,0.9717276586996914,0.5698532522886203,0.6980502577466793,0.5367004856866809,0.619667116829184,0.5690500470489521,0.743231232541522
fist,20260811_001839,labib_109,Right,0.0,0.0,0.0,-0.08362825750145367,-0.1887967206364883,0.02390995540742625,-0.20794566561417485,-0.3417338176978171,0.008387975349251828,-0.3491116102531258,-0.3897654347701494,-0.01850450602999637,-0.45419869891632486,-0.3894741141609779,-0.045550674467798785,-0.15103858276606727,-0.5598851823655978,0.00579679825884617,-0.26990241737837406,-0.7173403337052496,-0.019854888464731824,-0.3359787757129198,-0.8252556160707639,-0.037224848373645376,-0.385321191924515,-0.9210965064379718,-0.055756657733714333,-0.18049240791832638,-0.5289194195266328,-0.02966525268308002,-0.3741881110960012,-0.46429774954448966,-0.06974172831413825,-0.3605623387258168,-0.36487145208086774,-0.0739810211756709,-0.3142908036119526,-0.3467088614365017,-0.07532478295944423,-0.21764875763585478,-0.4447936289309088,-0.06348698723799988,-0.3872991659981571,-0.35682361255099715,-0.09128973034013124,-0.35413849431710337,-0.2746089732273374,-0.07302655247179252,-0.305909328747556,-0.2808198558565233,-0.062479104570145216,-0.25761511146787647,-0.3430119713136729,-0.09785173783187069,-0.3801786603758581,-0.2598175833491122,-0.11754026137541493,-0.3468444217331126,-0.1850403792818831,-0.10656055945947739,-0.30311138720182906,-0.1755306712991537,-0.09607599727099123,0.8204053908899479,0.894573167938008,0.9692432778421847,0.9743618022839345,0.5606082067831066,0.66260634424231,0.520025764333885,0.5918283117010078,0.5496946231408549,0.705443532243991
fist,20260811_001839,labib_109,Right,0.0,0.0,0.0,-0.09302633138393583,-0.17479750340707173,0.027310863529362652,-0.21844158089538132,-0.32795737588221635,0.012982496420342724,-0.3577531220983288,-0.38198804953771354,-0.013789134032997082,-0.4616700656959279,-0.3948555422747059,-0.0404868724678192,-0.1669193330903697,-0.5605479519184172,0.012418360489505648,-0.2849481504642462,-0.7148806484872443,-0.012916569141899332,-0.35178181009277065,-0.8219680156029944,-0.02920953141309091,-0.4019431330395862,-0.914496325992868,-0.04624054009057178,-0.18865796866535314,-0.5308812671906544,-0.024735710060936687,-0.383885507606674,-0.4644863015175121,-0.06515350363147251,-0.3670929821141869,-0.36713787306665613,-0.06853076245292858,-0.31935529099652593,-0.3478836831325057,-0.06825404881869648,-0.2198645665361581,-0.4467894823190309,-0.060421800603478654,-0.39069886069396853,-0.35641689685607447,-0.08916579280939152,-0.3536480938891827,-0.2763600220605732,-0.07003079051226635,-0.30393721520047906,-0.2854035346455462,-0.05806763344663495,-0.25577646522412945,-0.34343919107551946,-0.09625235842030896,-0.3793648064434123,-0.2624072809555493,-0.11612035779082845,-0.34186877510579955,-0.1921413339194688,-0.10453151381271472,-0.29573536001388806,-0.18683796667357014,-0.09318764566135816,0.8341468121812065,0.9198754679088553,0.970030816695323,0.9781931223153905,0.5511235481713013,0.6762190156030281,0.5064143425158065,0.5927704926774847,0.5220176124400453,0.6971996869034474
fist,20260811_001839,labib_109,Right,0.0,0.0,0.0,-0.24240833476064225,-0.1383032495070446,0.023904548710245884,-0.40915815471405115,-0.3102835604134216,-0.002345700193022959,-0.5533675373114056,-0.4161688763425173,-0.049187521651455304,-0.6757404805218324,-0.48353807928808534,-0.08382495157290977,-0.290019194118664,-0.744804975537689,0.03561320735379216,-0.5021549073110828,-0.8642039075544835,-0.03149690827620294,-0.5906559072237303,-0.7510521519502815,-0.06964074423040616,-0.6072310509131601,-0.633789960748605,-0.08949950935176704,-0.28224737618706847,-0.7067905029964607,-0.016073488653546082,-0.5698876449091446,-0.5718264104623477,-0.08029609247421184,-0.5313940877009002,-0.41909584263341587,-0.08759308716919299,-0.4590831077259894,-0.40053256846544827,-0.08956379331132423,-0.29452351799765614,-0.6066552341927147,-0.07526724209664189,-0.5448841168921599,-0.4112029968561577,-0.11590456463287835,-0.4730178079156903,-0.29337188455676555,-0.07942899208288572,-0.40161041229862665,-0.30489840128708257,-0.05927758994412664,-0.31820746871549865,-0.4684585768351513,-0.13891859271354048,-0.4848796968019331,-0.29714385463484677,-0.1635008432933063,-0.4216667499002007,-0.2058507075224225,-0.14126341055564653,-0.3494864645317883,-0.21663481702055948,-0.12201593916699757,0.9297834460395499,0.9596602244340685,0.5668473956159911,0.8346341491659263,0.5627421332475796,0.658772996148407,0.5247840694420486,0.6381870296130588,0.553564840069508,0.6552779500596783
fist,20260811_001839,labib_109,Right,0.0,0.0,0.0,-0.3457766945150419,-0.024017023687540457,-0.04238137549700545,-0.582351862153246,-0.14744849179636696,-0.08503955624393218,-0.7190074346326484,-0.27570206731503366,-0.1424720160917368,-0.7962078286961339,-0.4523929665809474,-0.17491776354064462,-0.5438860499914951,-0.7728408527518086,0.06706691260403383,-0.7798044323786552,-0.6225833884147013,-0.0655360336965299,-0.6911647241206784,-0.43302368684764897,-0.15740648349996642,-0.5939056328060207,-0.4283285368142308,-0.20704944571501419,-0.46539660021344015,-0.8286512829571362,0.029635158227861863,-0.7252724239899995,-0.5978013734769021,-0.10967464987962891,-0.6063424228582337,-0.3824050340599798,-0.14995391706628153,-0.5050279200546486,-0.41101508989120805,-0.14732747619469588,-0.37995014596678106,-0.8207544367339171,-0.03278374486172,-0.6124506636900915,-0.5212319510802519,-0.15086332842032968,-0.4890709039244755,-0.32292761375075124,-0.11596026778127869,-0.39998928009281404,-0.35641319000568566,-0.06577564646551357,-0.3011498779059123,-0.7484184421474818,-0.10736337014228849,-0.4725062944678823,-0.4642623448293293,-0.17689406534737215,-0.3789419550363686,-0.3378166943027838,-0.15529079442662197,-0.2967734201102396,-0.38866880579543417,-0.11644511467366894,0.9046438802599103,0.867916889122481,0.5900777781850793,0.6904887038629525,0.5842636277710496,0.5706640664635112,0.5915041559914902,0.5772057200281712,0.6110137424049966,0.5404794500978998
fist,20260811_001839,labib_109,Right,0.0,0.0,0.0,-0.26857485101934003,0.18070436770410625,-0.09136107481185105,-0.5883745049848423,0.16025885400103437,-0.13480833843812645,-0.7743162530452186,-0.038447094152381595,-0.18238736185721469,-0.8531148827593648,-0.2811634380027479,-0.19923857417186328,-0.8125171463700124,-0.4009502245839983,0.020913335699563794,-0.9600675474514869,-0.24417604458394807,-0.13655901135342413,-0.7730219863298653,-0.06105666366146971,-0.21008664354845286,-0.6917040790592337,-0.10052071563723433,-0.23928703204367752,-0.7095877913379944,-0.5841103218720901,-0.00042995207046422836,-0.8092965579553434,-0.3674218196084358,-0.15948734339073506,-0.6009380723323711,-0.143012809476262,-0.16670274952274816,-0.5494581261792569,-0.22117491301676412,-0.1300001090510805,-0.5660020987922831,-0.6991922753276875,-0.056082853106248866,-0.6597302211175253,-0.4557074576422147,-0.22444974582830773,-0.4646300496132852,-0.21366388514142418,-0.16059523522341895,-0.4091186124742659,-0.28687628657242026,-0.0731151842773983,-0.399133018939259,-0.7646554391181658,-0.12484197339704398,-0.4781745198716559,-0.4973555430800212,-0.22566060582975545,-0.35804107339251867,-0.311011578211669,-0.18758659440364617,-0.30675804984879695,-0.3737265775866292,-0.1268326873626553,0.7624463934798323,0.857423564029055,0.5559785101845349,0.6283053139816215,0.6071238422803625,0.42616681413802926,0.598111694113792,0.489686725901193,0.6842383540350204,0.45495894927894354
fist,20260811_001839,labib_109,Right,0.0,0.0,0.0,-0.2883206714438414,0.18015574377217414,-0.113769618781586,-0.6040115330685103,0.15130806574550387,-0.1908531771184198,-0.6964840321347496,-0.10353897135632964,-0.26652332155142594,-0.7155112327653766,-0.328144853781111,-0.32235743935325245,-0.8394765300772264,-0.46454103503549277,-0.07934176925983906,-0.9248371425272369,-0.24134321311165,-0.2939893081168088,-0.740624007205093,-0.0980529786708345,-0.42658133816988547,-0.6768216123795195,-0.11767174957756703,-0.4933358329983019,-0.7111860940435655,-0.641491412780366,-0.10709696796020665,-0.7989917609316389,-0.38951718883186986,-0.32250124947115444,-0.5921955330223403,-0.21088802502220136,-0.37634646897750823,-0.5370899401777284,-0.22667720001653416,-0.3722017283789576,-0.5493467422421353,-0.7581589307329748,-0.1662399637497557,-0.6375995787451677,-0.5090252711415144,-0.36531494144200904,-0.44314570464333086,-0.3352669080114605,-0.3172148604022586,-0.39333610361428434,-0.3507257896016344,-0.24101298312927819,-0.36069539200477924,-0.8225727175470302,-0.2385338312378005,-0.4575056622831004,-0.635818911132821,-0.3501892802964227,-0.33777533030722456,-0.46571678095925245,-0.30009937663264347,-0.2952153408493128,-0.478335919817774,-0.23071614274136906,0.6526854975893683,0.9183512191368802,0.6735688227776385,0.7477996308064596,0.631884388891668,0.6747277393911166,0.5604098607769953,0.6434441041922684,0.5923919053307256,0.6187745821407331
fist,20260811_001839,labib_109,Right,0.0,0.0,0.0,-0.13387283380260587,-0.0652612366512209,-0.08056848155604986,-0.1863128240932999,-0.23786820840535625,-0.13495382492901706,-0.10247070664339689,-0.4180394231059117,-0.1769905957486429,-0.0037857380773328527,-0.5556499787949432,-0.21007580967013875,-0.34321880921685466,-0.453904593650732,-0.12041533605822437,-0.3961204936508878,-0.6178606483430747,-0.21033533949046324,-0.38614482219380764,-0.7551326283269909,-0.2784681405779496,-0.3384291941738548,-0.8835037608195204,-0.32386229349616935,-0.2405851245408591,-0.5286353310798856,-0.1182066201323741,-0.11047756037523136,-0.6566035584833277,-0.22390483815929488,-0.02128456170207592,-0.6181442824451328,-0.2656630535124396,0.03650754099625277,-0.5745071065893899,-0.2783419441787703,-0.11538229115797041,-0.5373773557859637,-0.12284943567504811,0.02408489057947535,-0.6411046399894819,-0.20313387271717195,0.06742812116395908,-0.5900120271070991,-0.20260386707787453,0.07649425515866123,-0.5459685604052177,-0.18821915121269767,0.007148564319367089,-0.5059746130345636,-0.1365357814366567,0.1339864105618673,-0.5686965318974194,-0.18611709625258685,0.15047073825564658,-0.5372997911698828,-0.1832871035264778,0.13688677317032352,-0.5108999661557051,-0.16939763157905602,0.7735498849879247,0.9415940765204857,0.8907876292527304,0.9056095236171717,0.6658151549158089,0.8960894780078664,0.5174452652881765,0.8162786622660932,0.4988815011019531,0.6863319726887526
fist,20260811_001839,labib_109,Right,0.0,0.0,0.0,-0.03952422529511934,-0.011433820418245458,-0.1444429152458227,-0.0104560043114634,-0.11492725877780999,-0.21464031228807007,0.13589330815512668,-0.19475364729112765,-0.2618369633151879,0.23098418714498703,-0.2815712083315714,-0.2987173665787234,-0.12051140091472723,-0.4166273515564087,-0.16174151890673616,-0.01651199172999215,-0.6403140142201611,-0.2555420192979534,0.0679896999759737,-0.7851862818834653,-0.3174286925423161,0.1323510974787071,-0.9244446901811905,-0.3576104050387578,-0.024425798633889887,-0.413488112724144,-0.12487234388055707,0.09623558871240698,-0.3983362676588631,-0.24053362598568823,0.07179298661937858,-0.2704388129272549,-0.2725693171081931,0.01746833675009723,-0.24828023657638637,-0.27685624775837614,0.06318671123888414,-0.3674525470128537,-0.10214491987188508,0.1788101725953216,-0.34025386644594113,-0.2092366647149393,0.15256130236996024,-0.23152262391281409,-0.20575906178303144,0.09744180739340502,-0.23022450483183632,-0.18186546344795193,0.13565805972718759,-0.3052446891313157,-0.09201415195761295,0.2348916137450281,-0.28809530692968083,-0.17406065861270956,0.21663050638878517,-0.2256848740129731,-0.17680403076718337,0.17034693406761728,-0.22097554900182226,-0.15825975400693987,0.7520248281811397,0.9263485131232237,0.9721514431961192,0.9576573232172654,0.5381940410668344,0.6834729941369004,0.4919947106282213,0.5799382759902632,0.48053262988078116,0.6083486145504221
fist,20260811_001839,labib_109,Right,0.0,0.0,0.0,-0.008958309448519969,-0.007635589737006429,-0.19054016374623228,0.0366676015759624,-0.09042406554985477,-0.27863149410516014,0.17814458645465314,-0.16864690896686105,-0.32958032443884744,0.27810694484816667,-0.2757759343523752,-0.3656766389697908,-0.08572220652979011,-0.41346918101861835,-0.22596136944329656,0.03871333292145612,-0.6154193700561674,-0.3381215005793876,0.1285823867184155,-0.7389084648332054,-0.4072827957545526,0.19889388350858386,-0.8709048734265741,-0.4494061910395948,-0.0033324024995275373,-0.4108587213279166,-0.1606599905643099,0.14113330900859428,-0.38694210667784934,-0.2820319856253181,0.10434735933826447,-0.2440650580128368,-0.3025441006608985,0.032299993331451,-0.24635098352029786,-0.2994655684270182,0.0695757564202587,-0.3768110045371992,-0.11268782613984568,0.19846878259490786,-0.3499486105957225,-0.23212841770965825,0.1532855595161873,-0.217432461479553,-0.22188025492312197,0.07626339541124838,-0.2310707676154343,-0.19155311849482023,0.12416094855249231,-0.32975490829022597,-0.07918380127197945,0.22841901240740403,-0.3074322034431168,-0.16784556847409893,0.19492261506450323,-0.22352457052770375,-0.1684114385189037,0.12075878092016033,-0.21199233577557738,-0.14804986993546665,0.792707822099345,0.9014185979330048,0.9771815320083516,0.9364457332605176,0.5066567371024119,0.5674583652756813,0.45536171329911046,0.5538692954554492,0.46003022307749813,0.6628733254452078
fist,20260811_001839,labib_109,Right,0.0,0.0,0.0,-0.020767562185014854,-0.02447405789109351,-0.17674271831441876,0.020783289750532466,-0.11825359918123267,-0.2567468658696591,0.16028482994605855,-0.1926108749218197,-0.3041792375250863,0.25873850541074744,-0.29685052514586896,-0.33814195686184506,-0.09796985623045334,-0.43984643550755487,-0.1996218167546179,0.029559861093066707,-0.6392693613928325,-0.299987890463285,0.11966947326695566,-0.7640241463753389,-0.3642336685893883,0.19240612167823729,-0.8937237271052246,-0.40526261109296213,-0.0021570356107404446,-0.42914294249725976,-0.1416595205189752,0.12650310048435795,-0.4113466123303752,-0.2481716319400715,0.0757896637701035,-0.27872195015742485,-0.26778670761314105,0.0010354635947657602,-0.274855524769489,-0.26813431138540145,0.08013784414930072,-0.3857618934218849,-0.10055694720574178,0.19436577634173172,-0.37271715568972424,-0.20498338070105343,0.1396957756296686,-0.2449029660249044,-0.1934241606806736,0.06635774443190728,-0.24764025050596025,-0.16663976027652455,0.14247051137611322,-0.3317589380823375,-0.07418330657913477,0.238725276586871,-0.32665377031532067,-0.15476496911146578,0.2012264353123674,-0.24869095017982118,-0.15500653468808798,0.13470305995610274,-0.2305543148140493,-0.13678581828259956,0.7805085249257464,0.8986171407388,0.9833066504720334,0.9471003231499837,0.47252912544346276,0.6315989563706847,0.41396990681494883,0.618660998745654,0.40512232245802,0.7180813890806803
fist,20260811_001839,labib_109,Right,0.0,0.0,0.0,-0.0639617596281878,-0.04161332644834483,-0.12817751981918302,-0.05638141227797298,-0.16157332370795627,-0.18966174589413945,0.0787649905349751,-0.22294056799400566,-0.23221880578608237,0.16690117226337203,-0.2852334029847067,-0.26157800798601505,-0.10190050756671269,-0.44932794536945764,-0.1431459014867802,-0.003966106406491127,-0.6638492457643641,-0.23892793881208796,0.06972503391831872,-0.7931783607615177,-0.29983814158587735,0.13570779099234867,-0.9306554834923225,-0.3397995975713452,0.003351637756572868,-0.4321578645761116,-0.11390326638457847,0.06630455742654326,-0.3834143380490122,-0.22034313907209357,0.0235408776561986,-0.2553497201200301,-0.24281359513045067,-0.02181223748937946,-0.26575048583046534,-0.24512047030569215,0.08988545278121807,-0.38475876684134225,-0.09953261669022143,0.15669935464458407,-0.3538772333346101,-0.19981233619360214,0.11386725083021274,-0.24454317909395798,-0.1832282399500283,0.06489253397253843,-0.2639503114358001,-0.15556264947164886,0.159414441446121,-0.3264222930144982,-0.09776911006687694,0.2206901426550862,-0.30494875454305076,-0.16869115006448648,0.2055554698259455,-0.23806974616506546,-0.159366585710157,0.18058992063487653,-0.2437553695325055,-0.13649740408615355,0.6769779673813845,0.9418964088424262,0.9735643047631124,0.9528835130397768,0.6059024529612652,0.5329718887391615,0.47519457934235576,0.5196187219184734,0.4927005690626171,0.5282865972674943
fist,20260811_001839,labib_109,Right,0.0,0.0,0.0,-0.07699185994424525,-0.038621922029770134,-0.11366683002012844,-0.11077257243250538,-0.1689982524489561,-0.17303775223457757,-0.04576443320325071,-0.2955088058227119,-0.22155063868293676,0.0017189476334538338,-0.40695580940245857,-0.25814103676535055,-0.2152527534732845,-0.44035316322837853,-0.10532384734299789,-0.1927602186526121,-0.6764190103159168,-0.19526156757850263,-0.14393027483728413,-0.8100039837594141,-0.2545620209875857,-0.09951606261516008,-0.9506054763187445,-0.294016635030041,-0.12004487717773292,-0.45532745776130845,-0.08392600896430569,-0.026859353694690075,-0.45902214480394393,-0.19847410376262112,-0.020569993219323665,-0.3164641434771632,-0.23769084312800823,-0.059282006625030886,-0.2982970398450431,-0.24820854095405517,-0.024331882993661676,-0.4406878182002469,-0.0759472980150251,0.05380994842324683,-0.4561971217278658,-0.18550827469698217,0.0510871403885451,-0.3286652540552038,-0.1809826070642612,0.010556577166938527,-0.31898084919939634,-0.15673083432542054,0.06011498605219858,-0.4155439631652219,-0.07812322814334434,0.120768012015446,-0.43998736297805396,-0.15281948902023565,0.11222459039757951,-0.3480467100040443,-0.1470366181843275,0.07464624422480678,-0.32827322070121306,-0.12447801722558763,0.7830627484610649,0.9754768820595197,0.9237775142013891,0.9554269492882679,0.5667673239732706,0.6391406503002822,0.4503415757147274,0.575985264283364,0.38681771110210367,0.6704146236407503
fist,20260811_001839,labib_109,Right,0.0,0.0,0.0,-0.12906988661393687,-0.02303789054619731,-0.046953914461553746,-0.2390593907829547,-0.1707240734776201,-0.07933548987922251,-0.23461803194505143,-0.3309656970989875,-0.11653584900272572,-0.20595563592783592,-0.4367637937585008,-0.1526569826616791,-0.24028719888103905,-0.43639416280759225,-0.05521299934163198,-0.3026183336647472,-0.650257225764842,-0.1304508436525778,-0.3302638896775727,-0.7859112387645929,-0.17403508282270355,-0.3470273357808737,-0.9153338308353791,-0.20429392146869724,-0.13700084553992994,-0.4597047176032485,-0.07363516774953299,-0.20489566321277858,-0.4933286857080359,-0.17705803066006745,-0.1817248802390316,-0.31598772682384174,-0.18637619761932597,-0.1448555851442881,-0.27730958779946757,-0.1716102464564573,-0.037281075985696556,-0.44776602007747857,-0.1017761084042093,-0.09353421125433248,-0.46707200297869805,-0.19640844298319257,-0.0854681759660724,-0.29152700280930227,-0.1507315166181428,-0.06018279820226819,-0.2642496581898191,-0.0995403803100961,0.06316102997629455,-0.41212715380248016,-0.13668248297501445,0.00938436748037785,-0.4449392441760992,-0.18812623910669246,-0.0010218630542398873,-0.31242354536515504,-0.14719999863307226,0.016747612576600315,-0.2812171929924548,-0.10519838870463742,0.7911832052159466,0.9219586476039808,0.9741623636388427,0.9669101540038987,0.40759172194847776,0.776299830640085,0.3681924621002334,0.7202579498339338,0.32554555129035756,0.7640656321329317
